Epoch JD,Date UTC,Semi-major axis au,Eccentricity,Inclination degrees,Longitude of asc. node degrees,Argument of periapsis degrees,Mean Anomaly degrees,True Anomaly degrees
2458651.5,2019-06-17 00:00:00,1.3249128402109,0.25575782658804,1.0775160396892,317.09145413215,177.4785741075,321.85891968435,298.47189390579
2458652.5,2019-06-18 00:00:00,1.3249126646666,0.25575762795238,1.077516363005,317.09141950087,177.47859098502,322.50519981376,299.37511958439
2458653.5,2019-06-19 00:00:00,1.3249124700303,0.25575742584387,1.0775167004187,317.09138475032,177.47861033321,323.15147826521,300.2840173233
2458654.5,2019-06-20 00:00:00,1.3249122559981,0.25575722011581,1.0775170520825,317.09134990378,177.47863219162,323.79775502893,301.19858857878
2458655.5,2019-06-21 00:00:00,1.3249120222821,0.25575701061906,1.0775174180735,317.09131499095,177.47865659215,324.44403009711,302.11883222478
2458656.5,2019-06-22 00:00:00,1.3249117686165,0.25575679720504,1.0775177983776,317.09128004853,177.47868355814,325.0903034643,303.04474446099
2458657.5,2019-06-23 00:00:00,1.3249114947626,0.25575657972879,1.077518192871,317.09124512073,177.47871310358,325.7365751278,303.97631872084
2458658.5,2019-06-24 00:00:00,1.324911200515,0.25575635805195,1.0775186013014,317.0912102598,177.47874523235,326.38284508789,304.91354557972
2458659.5,2019-06-25 00:00:00,1.3249108857065,0.25575613204592,1.0775190232677,317.0911755264,177.47877993759,327.0291133482,305.85641266367
2458660.5,2019-06-26 00:00:00,1.3249105502146,0.25575590159494,1.0775194581975,317.09114099003,177.47881720107,327.67537991587,306.80490455876
2458661.5,2019-06-27 00:00:00,1.3249101939673,0.25575566659941,1.0775199053242,317.09110672931,177.47885699261,328.32164480187,307.75900272154
2458662.5,2019-06-28 00:00:00,1.3249098169497,0.25575542697925,1.0775203636621,317.09107283227,177.47889926952,328.9679080212,308.71868539072
2458663.5,2019-06-29 00:00:00,1.324909419211,0.25575518267748,1.0775208319796,317.09103939654,177.47894397614,329.61416959313,309.68392750047
